Gene,Half-life (h)
B1565,0.083333333
flxA,0.086666667
B1567,0.083333333
B1568,0.098333333
dicC,0.16
dicA,0.053333333
ydfA,0.116666667
ydfB,0.086666667
ydfC,0.115
dicB,0.15
ydfD,0.098333333
ydfE,0.098333333
B1578,0.045
B1579,0.39
rspB,0.068333333
rspA,0.131666667
B1582,0.283333333
B1583,0.048333333
speG,0.071666667
ynfC,0.086666667
B1586,0.065
B1589,0.125
B1590,0.075
B1591,0.086666667
B1592,0.07
B1593,0.081666667
mlc,0.091666667
ynfM,0.08
asr,0.11
B1598,0.103333333
B1599,0.098333333
B1600,0.306666667
B1601,0.158333333
pntB,0.085
pntA,0.098333333
B1604,0.033333333
B1605,0.093333333
ydgB,0.058333333
ydgC,0.066666667
rstA,0.065
rstB,0.086666667
tus,0.066666667
fumA,0.095
manA,0.06
ydgA,0.036666667
uidC,0.125
uidB,0.12
uidA,0.163333333
uidR,0.105
malI,0.203333333
malX,0.068333333
malY,0
add,0.061666667
B1624,0.05
B1625,0.076666667
B1626,0.071666667
B1627,0.06
B1628,0.068333333
B1629,0.048333333
ydgO,0.063333333
B1631,0.073333333
ydgQ,0.095
nth,0.146666667
ydgR,0.128333333
gst,0.063333333
pdxY,0.051666667
tyrS,0.033333333
pdxH,0.065
ydhA,0.143333333
B1640,0.061666667
slyB,0.113333333
slyA,0.058333333
B1643,0.083333333
B1644,0.091666667
B1645,0.083333333
sodC,0.145
B1647,0.058333333
B1648,0.13
B1649,0.113333333
nemA,0.098333333
gloA,0.07
rnt,0.105
lhr,0.065
ydhD,0.065
ydhO,0.07
sodB,0.146666667
B1657,0.091666667
purR,0.058333333
ydhB,0.093333333
ydhC,0.121666667
cfa,0.163333333
ydhE,0.058333333
B1664,0.04
B1667,0.15
B1668,0.046666667
B1669,0.081666667
ydhU,0.073333333
B1671,0.086666667
B1672,0.143333333
B1673,0.103333333
B1674,0.091666667
B1675,0.105
pykF,0.076666667
lpp,0.235
ynhG,0.071666667
ynhA,0.061666667
B1680,0.031666667
ynhC,0.025
ynhD,0.04
ynhE,0.026666667
ydiC,0.036666667
B1685,0.126666667
B1686,0.046666667
ydiJ,0
B1688,0.063333333
B1689,0.095
B1690,0.161666667
B1691,0.11
ydiB,0.143333333
aroD,0.106666667
ydiF,0.121666667
B1695,0.141666667
B1696,0.113333333
ydiQ,0.081666667
ydiR,0.108333333
ydiS,0.106666667
ydiT,0.091666667
ydiD,0.108333333
ppsA,0.093333333
ydiA,0.051666667
aroH,0.056666667
ydiE,0.085
B1706,0.031666667
B1707,0.095
nlpC,0.053333333
BtuD,0.08
BtuE,0.181666667
BtuC,0.113333333
himA,0.11
pheT,0.063333333
pheS,0.048333333
pheM,0.091666667
rplT,0.163333333
rpmI,0.171666667
infC,0.06
B1720,0.09
B1721,0.151666667
B1722,0.076666667
pfkB,0.13
B1724,0
B1725,0.096666667
B1726,0.06
yniC,0.055
B1728,0.111666667
B1729,0.078333333
B1730,0.091666667
B1731,0.098333333
katE,0.098333333
ydjC,0.098333333
celF,0.113333333
celD,0.095
celC,0.121666667
celB,0.235
celA,0.106666667
osmE,0.136666667
nadE,0.091666667
B1741,0
B1742,0.1
spy,0.135
ydjS,0.078333333
B1745,0.255
B1746,0.106666667
B1747,0.086666667
cstC,0.093333333
,0
,0.058333333
,0
,0.058333333
,0
,0.063333333
,0.086666667
,0
,0.07
,0.078333333
,0.066666667
,0.046666667
xthA,0.125
ydjX,0.103333333
ydjY,0.105
ydjZ,0.121666667
ynjA,0.103333333
B1754,0.065
B1755,0.1
B1756,0.1
B1757,0.103333333
B1758,0.146666667
B1759,0.098333333
B1760,0.085
gdhA,0.038333333
B1762,0.096666667
topB,0.038333333
selD,0.058333333
ydjA,0.055
sppA,0.056666667
ansA,0.056666667
ydjB,0.066666667
ydjE,0.115
B1771,0.176666667
B1772,0.175
B1773,0.091666667
ydjJ,0.113333333
B1775,0.11
B1776,0.175
yeaA,0.103333333
gapA,0.111666667
yeaD,0.081666667
B1781,0.06
yeaF,0.123333333
yeaG,0.16
yeaH,0.075
yeaI,0.121666667
yeaJ,0
yeaK,0.08
B1788,0
yeaL,0.115
yeaM,0.105
yeaN,0.155
yeaO,0.086666667
yoaF,0.101666667
yeaP,0.105
yeaQ,0
yoaG,0.091666667
yeaR,0.095
yeaS,0.085
yeaT,0.11
yeaU,0.076666667
yeaV,0.136666667
yeaW,0.123333333
yeaX,0.106666667
rnd,0.095
fadD,0.091666667
B1806,0.07
yeaZ,0.153333333
B1809,0.083333333
B1810,0.14
B1811,0.105
pabB,0.226666667
yeaB,0.081666667
sdaA,0.071666667
B1815,0.083333333
yoaE,0.051666667
manX,0.301666667
manY,0.363333333
manZ,0.13
B1820,0.071666667
B1821,0.101666667
yebH,0.068333333
cspC,0.098333333
B1824,0.081666667
B1825,0.085
B1826,0.091666667
B1827,0.063333333
B1828,0.158333333
htpX,0.05
prc,0.046666667
yebJ,0.053333333
B1832,0.06
B1833,0.113333333
B1834,0.058333333
yebU,0.091666667
B1836,0.261666667
B1837,0.09
pphA,0.086666667
B1839,0.078333333
B1840,0.07
B1841,0.08
holE,0.085
B1843,0.16
B1844,0.048333333
ptrB,0.063333333
yebE,0.083333333
yebF,0.081666667
yebG,0.075
purT,0.078333333
eda,0.143333333
edd,0.121666667
zwf,0.068333333
yebK,0.075
pykA,0.113333333
msbB,0.06
yebA,0.025
yebL,0.051666667
yebM,0.058333333
yebI,0.061666667
ruvB,0.076666667
ruvA,0.09
yebB,0.15
ruvC,0.066666667
yebC,0.058333333
ntpA,0.081666667
aspS,0.053333333
yecD,0.085
yecE,0.078333333
yecN,0.101666667
yecO,0.053333333
yecP,0.113333333
BisZ,0.11
yecK,0.066666667
cutC,0.093333333
yecM,0.083333333
argS,0.055
yecT,0.106666667
flhE,0.076666667
flhA,0.195
flhB,0.116666667
cheZ,0.116666667
cheY,0.081666667
cheB,0.12
cheR,0.095
tap,0.175
tar,0
cheW,0
cheA,0.173333333
motB,0.123333333
motA,0.071666667
flhC,0.085
flhD,0.111666667
insB_5,0
insA_5,0.125
yecG,0.071666667
otsA,0.035
otsB,0.033333333
araH_2,0.115
araH_1,0.086666667
araG,0.075
araF,0.096666667
yecI,0.091666667
B1903,0.055
B1904,0.1
ftn,0.071666667
yecH,0.108333333
tyrP,0.091666667
yecA,0.043333333
pgsA,0.086666667
uvrC,0.045
uvrY,0.048333333
yecF,0.083333333
sdiA,0.073333333
yecC,0.081666667
yecS,0.076666667
yedO,0.093333333
fliY,0.08
fliZ,0.101666667
fliA,0.088333333
fliC,0.135
fliD,0.138333333
fliS,0.095
fliT,0.108333333
amyA,0.111666667
yedD,0.068333333
yedE,0.136666667
yedF,0.08
yedK,0.083333333
yedL,0.076666667
B1933,0.105
yedN,0.08
yedM,0.096666667
B1936,0.078333333
fliE,0.143333333
fliF,0.34
fliG,0.145
fliH,0.135
fliI,0.101666667
fliJ,0.088333333
fliK,0.121666667
fliL,0.14
fliM,0.116666667
fliN,0.203333333
fliO,0.143333333
fliP,0.255
fliQ,0.098333333
fliR,0.095
rcsA,0.111666667
dsrB,0.085
B1953,0.183333333
B1955,0.078333333
B1956,0.056666667
B1957,0.15
yedI,0.056666667
yedA,0.115
vsr,0.12
dcm,0.056666667
yedJ,0.048333333
B1963,0.11
B1964,0.091666667
B1965,0.106666667
B1966,0.096666667
yedU,0.118333333
yedV,0.068333333
yedW,0.078333333
B1970,0.083333333
B1971,0.078333333
B1972,0.091666667
B1973,0
yodB,0.078333333
B1976,0.068333333
B1978,0.111666667
B1979,0.078333333
B1980,0.22
shiA,0.068333333
amn,0.041666667
B1983,0.056666667
yeeO,0.11
cbl,0.101666667
nac,0.081666667
erfK,0.091666667
cobT,0.065
cobS,0.1
cobU,0.126666667
trs5_6,0.176666667
B1995,0.063333333
yi22_3,0.033333333
yi21_3,0.056666667
B1998,0.106666667
yeeP,0.083333333
flu,0.231666667
B2001,0.163333333
yeeS,0.116666667
yeeU,0.103333333
yeeW,0.086666667
yeeX,0.056666667
yeeA,0.081666667
sbmC,0.305
dacD,0.113333333
sbcB,0.14
yeeD,0.051666667
yeeE,0.075
yeeF,0.088333333
yeeY,0.066666667
B2016,0.043333333
yefM,0.113333333
hisL,0.065
hisG,0.041666667
hisD,0.053333333
hisC,0.055
hisB,0.07
hisH,0
hisA,0
hisF,0
hisI,0
wzzB,0
ugd,0
gnd,0
trs5_7,0.176666667
yefJ,0
wbbK,0
wbbJ,0
wbbI,0
wbbH,0
glf,0
rfbX,0.046666667
rfbC,0.051666667
rfbA,0.043333333
rfbD,0.04
rfbB,0.081666667
galF,0.048333333
wcaM,0.266666667
wcaL,0.131666667
wcaK,0
wzxC,0.128333333
wcaJ,0.22
cpsG,0
cpsB,0.17
wcaI,0.093333333
wcaH,0
wcaG,0.221666667
gmd,0
wcaF,0.123333333
wcaE,0.138333333
wcaD,0.071666667
wcaC,0.113333333
wcaB,0.115
wcaA,0.061666667
B2060,0.09
wzb,0
wza,0.081666667
yegH,0
asmA,0.06
dcd,0.078333333
udk,0.065
yegE,0.1
alkA,0.133333333
yegD,0.111666667
B2070,0.091666667
B2071,0.088333333
B2072,0.091666667
B2073,0.105
B2074,0.128333333
yegN,0.088333333
yegO,0.106666667
yegB,0.225
BaeS,0.238333333
BaeR,0.081666667
B2080,0.281666667
yegQ,0.083333333
ogrK,0.096666667
B2083,0.085
B2084,0.095
B2085,0.108333333
B2086,0.063333333
gatR_1,0.085
B2088,0.13
tra5_4,0.068333333
gatR_2,0
gatD,0
gatC,0
gatB,0.143333333
gatA,0.086666667
gatZ,0.05
gatY,0.036666667
B2097,0.103333333
yegT,0.111666667
B2099,0.11
B2100,0.135
yegW,0.093333333
yegX,0.1
thiD,0.09
thiM,0
yohL,0.101666667
yohM,0.083333333
B2107,0.078333333
yehB,0.088333333
yehC,0
yehE,0.113333333
mrp,0.061666667
metG,0.035
molR_1,0.16
molR_2,0.155
molR_3,0.2
yehI,0.148333333
yehL,0.138333333
yehM,0.151666667
yehP,0.096666667
yehQ,0.105
yehR,0.095
yehS,0.09
yehT,0.086666667
yehU,0.236666667
yehV,0.045
yehW,0.058333333
yehX,0.05
yehY,0
yehZ,0.053333333
BglX,0.111666667
dld,0.06
pbpG,0.051666667
yohC,0.093333333
yohD,0.07
yohF,0.05
yohG,0.205
yohH,0.105
yohI,0.098333333
yohJ,0.076666667
yohK,0.078333333
cdd,0.103333333
sanA,0.136666667
B2145,0.096666667
B2146,0.091666667
yeiA,0.108333333
mglC,0.195
mglA,0.17
mglB,0.173333333
galS,0.08
yeiB,0.045
folE,0.09
yeiG,0.075
cirA,0.038333333
lysP,0.06
yeiE,0.09
yeiH,0.11
nfo,0.068333333
yeiI,0.106666667
yeiJ,0
yeiK,0.095
yeiL,0.145
yeiM,0.113333333
yeiN,0.12
yeiC,0.135
fruA,0.088333333
fruK,0.058333333
fruB,0.088333333
yeiO,0.171666667
yeiP,0.063333333
yeiQ,0.101666667
yeiR,0.1
B2174,0.091666667
spr,0.101666667
rtn,0.115
yejA,0.096666667
yejB,0.088333333
yejE,0.06
yejF,0.076666667
yejG,0
Bcr,0
rsuA,0.096666667
yejH,0.135
rplY,0.108333333
yejK,0.081666667
yejL,0.103333333
yejM,0.06
yejO,0.083333333
B2191,0
trs5_8,0.133333333
narP,0.1
ccmH,0.12
dsbE,0.12
ccmF,0.098333333
ccmE,0.088333333
ccmD,0.11
ccmC,0.09
ccmB,0.133333333
ccmA,0.101666667
napC,0.148333333
napB,0.086666667
napH,0.105
napG,0.105
napA,0.111666667
napD,0.13
napF,0.108333333
eco,0.135
yojH,0.045
yojI,0.063333333
alkB,0.081666667
ada,0.091666667
yojL,0.138333333
ompC,0.161666667
yojN,0.058333333
rcsB,0.051666667
rcsC,0.081666667
atoS,0.125
atoC,0.071666667
atoD,0.073333333
atoA,0.098333333
atoE,0.115
atoB,0.088333333
B2225,0.096666667
B2226,0.098333333
B2227,0.103333333
B2228,0.143333333
B2229,0.083333333
yfaA,0.125
gyrA,0.043333333
ubiG,0.061666667
yfaL,0.078333333
nrdA,0.04
nrdB,0.048333333
yfaE,0.058333333
inaA,0.075
yfaH,0.095
glpQ,0.071666667
glpT,0.098333333
glpA,0.13
glpB,0.13
glpC,0.126666667
yfaD,0
B2245,0.135
B2246,0.116666667
B2247,0.098333333
B2248,0.123333333
B2249,0.063333333
B2250,0.096666667
yfaO,0.1
B2253,0.095
B2254,0.058333333
B2255,0.065
B2256,0.118333333
B2257,0.083333333
B2258,0.095
pmrD,0.108333333
menE,0.1
menC,0.116666667
menB,0.203333333
yfbB,0.066666667
menD,0.051666667
menF,0.066666667
elaB,0.223333333
elaA,0
elaC,0.105
elaD,0.105
yfbK,0.203333333
yfbL,0.098333333
yfbM,0.113333333
yfbN,0.186666667
B2274,0.218333333
B2275,0
nuoN,0.276666667
nuoM,0.171666667
nuoL,0.298333333
nuoK,0
nuoJ,0.381666667
nuoI,0
nuoH,0.111666667
nuoG,0.07
nuoF,0.07
nuoE,0.045
nuoC,0.043333333
nuoB,0.051666667
nuoA,0.073333333
lrhA,0
B2290,0
B2291,0.068333333
yfbS,0
yfbT,0.063333333
B2294,0.061666667
B2295,0.071666667
ackA,0.06
pta,0.048333333
yfcC,0.116666667
B2299,0.043333333
yfcE,0.076666667
yfcF,0.045
yfcG,0.07
folX,0.075
B2304,0.053333333
yfcI,0.078333333
hisP,0.083333333
hisM,0.078333333
hisQ,0.123333333
hisJ,0.088333333
argT,0.135
ubiX,0.093333333
purF,0.036666667
cvpA,0.066666667
dedD,0.06
folC,0.083333333
accD,0.083333333
pdxB,0.061666667
div,0.07
fabB,0.028333333
B2324,0.076666667
B2325,0.068333333
B2326,0.05
yfcA,0.205
mepA,0.051666667
aroC,0.046666667
yfcB,0.083333333
B2331,0.078333333
B2332,0.075
B2333,0.093333333
B2334,0.075
B2335,0.128333333
yfcS,0.148333333
B2337,0.165
yfcU,0.081666667
B2340,0.073333333
B2341,0.086666667
B2342,0
B2343,0.108333333
fadL,0.071666667
B2345,0.098333333
vacJ,0.078333333
yfdC,0
intC,0.26
B2350,0.1
B2351,0.095
B2352,0.203333333
B2353,0
B2354,0.105
yfdL,0.116666667
yfdM,0.078333333
yfdN,0.056666667
yfdO,0.083333333
B2359,0.136666667
B2360,0.115
B2361,0.1
B2363,0.073333333
dsdC,0.1
dsdA,0.123333333
emrY,0.125
emrK,0.106666667
evgA,0.091666667
evgS,0.066666667
yfdE,0
B2372,0.1
B2373,0.108333333
B2374,0.105
B2375,0.126666667
B2376,0.098333333
B2377,0.146666667
ddg,0.086666667
B2379,0.046666667
B2380,0
B2381,0.075
B2382,0.096666667
B2384,0.11
B2385,0
B2386,0.096666667
B2387,0.133333333
glk,0.055
B2389,0.056666667
B2390,0.043333333
B2391,0.041666667
B2392,0.031666667
nupC,0.046666667
yi81_3,0.066666667
yfeA,0.075
yfeC,0.07
yfeD,0.108333333
gltX,0.046666667
xapR,0.106666667
xapB,0.148333333
xapA,0.131666667
yfeN,0.121666667
yfeR,0.108333333
yfeH,0.086666667
lig,0.101666667
zipA,0.081666667
cysZ,0.055
cysK,0.04
ptsH,0
ptsI,0.07
crr,0.088333333
pdxK,0.083333333
yfeK,0.12
B2420,0.063333333
cysM,0.048333333
cysA,0.046666667
cysW,0.05
cysU,0.065
cysP,0.121666667
ucpA,0.085
yfeT,0.125
yfeU,0.126666667
B2429,0.103333333
B2430,0.108333333
B2431,0.056666667
B2432,0.108333333
B2433,0.101666667
B2434,0.086666667
amiA,0.098333333
hemF,0.066666667
yfeG,0.106666667
B2439,0.075
eutC,0.063333333
eutB,0.063333333
B2442,0.088333333
B2443,0.09
B2445,0.101666667
B2447,0.085
B2448,0.073333333
B2449,0.096666667
B2450,0.106666667
B2451,0.141666667
eutH,0.141666667
eutG,0
eutJ,0.15
cchB,0.12
cchA,0.113333333
B2459,0.135
B2460,0.17
B2461,0.126666667
B2462,0.105
B2463,0.065
talA,0.096666667
tktB,0.226666667
B2466,0.08
yffH,0.091666667
yffG,0.196666667
narQ,0.126666667
acrD,0.101666667
yffB,0.07
dapE,0.058333333
ypfH,0.068333333
ypfI,0.053333333
B2475,0.038333333
purC,0.051666667
nlpB,0.036666667
dapA,0.043333333
gcvR,0.055
Bcp,0.048333333
hyfA,0.095
hyfB,0.1
hyfD,0.123333333
hyfE,0.066666667
hyfF,0.14
hyfG,0.113333333
hyfH,0.163333333
hyfI,0.098333333
B2490,0
hyfR,0.136666667
perM,0.071666667
B2494,0.058333333
B2495,0.051666667
B2496,0.075
uraA,0
upp,0.068333333
ppk,0.078333333
ppx,0.046666667
B2503,0.113333333
B2504,0.113333333
B2505,0.345
B2506,0.106666667
guaA,0.038333333
guaB,0
xseA,0
B2510,0.101666667
B2511,0
B2512,0.033333333
B2513,0.045
hisS,0.03
gcpE,0.031666667
yfgA,0.045
yfgB,0.068333333
ndk,0.088333333
pbpC,0.073333333
B2520,0
sseA,0.09
sseB,0.136666667
yfhJ,0
fdx,0
hscA,0.04
yfhE,0.048333333
yfhF,0.041666667
B2529,0.036666667
yfhO,0.028333333
B2531,0.035
B2532,0
suhB,0.11
B2534,0.098333333
csiE,0.108333333
hcaT,0.111666667
hcaR,0.131666667
hcaA1,0.088333333
hcaA2,0.066666667
hcaC,0.088333333
hcaB,0.086666667
hcaD,0.098333333
yphA,0.08
yphB,0.085
yphC,0.088333333
yphD,0.118333333
yphF,0.081666667
yphG,0.123333333
yphH,0.101666667
glyA,0.043333333
hmpA,0.071666667
glnB,0.08
yfhA,0.07
yfhG,0.065
yfhK,0
purL,0.035
yfhD,0.115
yfhC,0.063333333
yfhB,0.09
yfhH,0.131666667
yfhL,0.086666667
acpS,0.07
pdxJ,0.061666667
recO,0.085
era,0.048333333
rnc,0.066666667
lepB,0.071666667
lepA,0.04
rseC,0.06
rseB,0.041666667
rseA,0.031666667
rpoE,0.058333333
nadB,0.1
yfiC,0.076666667
srmB,0.153333333
yfiE,0
yfiK,0
yfiD,0.103333333
ung,0.086666667
yfiF,0.096666667
trxC,0.088333333
yfiP,0.096666667
yfiQ,0.103333333
pssA,0.055
yfiM,0.046666667
kgtP,0.025
clpB,0.055
yfiH,0.091666667
sfhB,0.048333333
B2595,0.031666667
B2596,0.11
yfiA,0
pheL,0.078333333
pheA,0.045
tyrA,0.025
aroF,0.033333333
yfiL,0
B2603,0
yfiN,0.073333333
yfiB,0.056666667
rplS,0.106666667
trmD,0.101666667
yfjA,0.086666667
rpsP,0.096666667
ffh,0.046666667
B2611,0.081666667
ypjE,0.086666667
yfjD,0.056666667
grpE,0.068333333
yfjB,0
recN,0.078333333
smpA,0.046666667
B2618,0
B2619,0.105
smpB,0.091666667
intA,0.075
yfjH,0.085
alpA,0.193333333
yfjJ,0.09
yfjL,0.07
yfjN,0.111666667
yfjP,0.128333333
yfjQ,0.318333333
B2635,0.093333333
B2636,0.135
yfjT,0.075
B2638,0.113333333
B2639,0.141666667
B2640,0.091666667
B2641,0.091666667
yfjW,0.058333333
yfjX,0.111666667
yfjY,0.101666667
yfjZ,0.108333333
ypjF,0.103333333
B2648,0.12
B2649,0.108333333
B2650,0.11
B2651,0.088333333
B2653,0.081666667
B2654,0.131666667
B2655,0.066666667
B2656,0.116666667
B2657,0.13
B2658,0.09
B2659,0.093333333
ygaF,0.085
gabD,0.156666667
gabT,0.23
gabP,0
ygaE,0.085
ygaU,0
B2666,0.136666667
B2667,0.09
ygaP,0.155
B2670,0.098333333
ygaC,0.066666667
ygaM,0
nrdH,0.04
nrdI,0.035
nrdE,0.021666667
nrdF,0.03
proV,0.105
proW,0.066666667
proX,0
B2680,0.096666667
B2681,0.14
B2682,0.125
ygaH,0.078333333
emrR,0.09
emrA,0.068333333
emrB,0.07
ygaG,0.29
gshA,0.038333333
B2689,0.075
yqaB,0.096666667
csrA,0.075
alaS,0.033333333
oraA,0.1
recA,0.07
ygaD,0.09
mltB,0.065
srlA,0.105
srlE,0.126666667
srlB,0.126666667
srlD,0.115
gutM,0.105
srlR,0.1
ygaA,0.123333333
ygbD,0.088333333
hypF,0.146666667
hydN,0.075
ascG,0.098333333
ascF,0.106666667
ascB,0.155
hycI,0.175
hycH,0.105
hycG,0.138333333
hycF,0.108333333
hycE,0.131666667
hycD,0.096666667
hycC,0.135
hycB,0.103333333
hycA,0.126666667
hypA,0.09
hypB,0
hypC,0.131666667
hypD,0.133333333
hypE,0.073333333
fhlA,0.05
ygbA,0.09
mutS,0.091666667
pphB,0.115
ygbI,0.191666667
B2736,0.108333333
B2737,0.11
ygbL,0.096666667
ygbM,0.133333333
B2740,0.121666667
rpoS,0.116666667
nlpD,0.111666667
pcm,0.051666667
surE,0.061666667
ygbO,0.078333333
ygbB,0.09
ygbP,0.096666667
B2748,0.103333333
cysC,0.031666667
cysN,0.031666667
cysD,0.041666667
iap,0
ygbF,0.1
B2755,0.101666667
B2756,0.101666667
B2757,0.105
B2758,0.133333333
ygcK,0.081666667
B2760,0.11
ygcB,0.14
cysH,0
cysI,0.031666667
cysJ,0.081666667
ygcM,0.09
ygcN,0
ygcO,0.1
ygcP,0.248333333
ygcQ,0.091666667
ygcR,0.096666667
ygcS,0.366666667
B2772,0.105
ygcU,0.126666667
ygcW,0.1
yqcE,0.098333333
ygcE,0.095
ygcF,0.128333333
ygcG,0.136666667
eno,0.078333333
pyrG,0.061666667
mazG,0
chpA,0.061666667
chpR,0.065
relA,0.175
ygcA,0
BarA,0.076666667
ygcX,0.088333333
ygcY,0.131666667
B2790,0.066666667
B2792,0.088333333
syd,0.098333333
yqcD,0.073333333
ygdH,0.048333333
sdaC,0.108333333
sdaB,0.106666667
exo,0.076666667
fucO,0.158333333
fucA,0
fucP,0.225
fucI,0.163333333
fucK,0
fucU,0.186666667
fucR,0.08
ygdE,0.05
ygdD,0.095
gcvA,0.07
B2809,0.133333333
B2810,0.086666667
ygdK,0.073333333
ygdL,0.088333333
mltA,0.055
argA,0.096666667
recD,0.086666667
recB,0.061666667
ptr,0.116666667
ppdC,0.13
ygdB,0.128333333
ppdB,0.063333333
ppdA,0.11
thyA,0.046666667
lgt,0.041666667
ptsP,0.036666667
ygdP,0.05
mutH,0.111666667
B2832,0.078333333
B2833,0.068333333
B2834,0.051666667
ygeD,0.063333333
aas,0.131666667
galR,0.093333333
lysA,0
lysR,0.136666667
ygeA,0.108333333
araE,0.138333333
kduD,0.148333333
kduI,0.128333333
yqeF,0.16
B2845,0.108333333
yqeH,0.075
yqeI,0.253333333
yqeJ,0.1
yqeK,0.065
ygeF,0.105
ygeG,0.06
ygeH,0.3
B2853,0.083333333
B2854,0.135
ygeK,0.13
B2856,0.111666667
B2857,0.113333333
B2858,0.103333333
B2859,0.09
yi22_4,0.046666667
yi21_4,0.065
B2862,0.09
B2863,0.086666667
B2865,0.123333333
B2866,0.123333333
ygeT,0.188333333
B2868,0.096666667
ygeV,0.2
ygeW,0.061666667
ygeX,0.103333333
ygeY,0.121666667
B2873,0.103333333
yqeA,0.11
B2875,0.093333333
B2876,0.085
ygfJ,0.093333333
B2878,0.105
B2879,0.125
B2880,0.056666667
B2881,0.116666667
ygfO,0
ygfP,0.09
ygfQ,0.081666667
ygfR,0.105
ygfS,0.096666667
ygfU,0.103333333
B2889,0.086666667
lysS,0.036666667
prfB,0.061666667
recJ,0.063333333
dsbC,0.051666667
xerD,0.068333333
fldB,0.11
B2896,0.063333333
ygfY,0.09
ygfZ,0.056666667
B2899,0.045
yqfB,0.098333333
BglA,0.116666667
ygfF,0.163333333
gcvP,0.083333333
gcvH,0.1
gcvT,0.111666667
visC,0.038333333
ubiH,0.048333333
pepP,0.04
ygfB,0.055
ygfE,0.041666667
ygfA,0.066666667
serA,0.028333333
rpiA,0.095
yqfE,0.211666667
iciA,0
sbm,0.063333333
ygfD,0.088333333
ygfG,0.1
ygfH,0.106666667
ygfI,0
yggE,0.058333333
yggA,0.091666667
yggB,0.145
fba,0.12
pgk,0.041666667
epd,0.046666667
yggC,0.105
yggD,0.075
yggF,0.115
B2931,0.103333333
yggP,0.085
cmtA,0.21
cmtB,0.133333333
tktA,0.058333333
yggG,0.163333333
speB,0
speA,0.085
yqgB,0.076666667
yqgC,0.098333333
yqgD,0.046666667
metK,0.028333333
galP,0.096666667
sprT,0.088333333
endA,0
yggJ,0.091666667
gshB,0.043333333
yqgE,0.08
yqgF,0
yggR,0.373333333
yggS,0.1
yggT,0.108333333
yggU,0.06
yggV,0.073333333
yggW,0.051666667
yggM,0.085
ansB,0.091666667
yggN,0.075
yggL,0.085
yggH,0.063333333
mutY,0.073333333
yggX,0.086666667
mltC,0.045
nupG,0.1
speC,0.056666667
yqgA,0.096666667
yghD,0.168333333
yghE,0.081666667
B2970,0.11
B2971,0.096666667
B2972,0.115
B2973,0.098333333
yghK,0.113333333
glcB,0.085
glcG,0
glcF,0.101666667
glcD,0.156666667
glcC,0.108333333
B2981,0.196666667
trs5_9,0.165
yghQ,0.086666667
yghR,0
yghS,0.116666667
yghT,0.121666667
pitB,0.106666667
gsp,0.04
B2989,0.101666667
hybG,0.095
hybF,0
hybE,0.096666667
hybD,0.128333333
hybC,0.086666667
hybB,0.121666667
hybA,0.113333333
B2997,0.106666667
B2998,0.133333333
B2999,0.073333333
B3000,0.133333333
B3001,0.125
yqhA,0.081666667
yghA,0.141666667
B3004,0.078333333
exbD,0.031666667
exbB,0.04
B3007,0.078333333
metC,0.05
yghB,0.055
yqhC,0.108333333
yqhD,0.065
yqhE,0.123333333
yqhG,0.095
yqhH,0.08
B3015,0.1
ygiR,0.058333333
sufI,0.06
plsC,0.071666667
parC,0.07
B3020,0.111666667
B3021,0.076666667
B3022,0.075
B3023,0.185
ygiW,0.265
ygiX,0.116666667
ygiY,0.146666667
B3027,0.106666667
mdaB,0.083333333
ygiN,0.093333333
parE,0.053333333
yqiA,0.058333333
icc,0.046666667
yqiB,0.055
yqiE,0.04
tolC,0.108333333
ygiA,0.066666667
ygiB,0.05
ygiC,0.075
ygiD,0.098333333
ygiE,0.06
ribB,0.075
B3042,0.045
ygiL,0.093333333
yi21_5,0.053333333
yi22_5,0
yqiG,0.088333333
yqiH,0.095
yqiI,0.098333333
glgS,0.11
B3050,0.093333333
B3051,0.13
B3052,0.053333333
glnE,0.053333333
ygiF,0.1
ygiM,0.063333333
cca,0.075
BacA,0.065
ygiG,0.113333333
ygiH,0.131666667
ygiP,0.118333333
ttdA,0.096666667
ttdB,0.103333333
ygjE,0
ygjD,0.143333333
rpsU,0.045
dnaG,0.036666667
rpoD,0.04
ygjF,0.068333333
yqjH,0.09
yqjI,0.073333333
aer,0.058333333
ygjG,0
ygjH,0.063333333
ebgR,0.101666667
ebgC,0.125
ygjI,0.126666667
ygjJ,0.105
ygjK,0.113333333
ygjL,0
ygjM,0.091666667
ygjN,0.09
ygjO,0.105
ygjP,0.136666667
ygjQ,0.081666667
ygjR,0.081666667
ygjT,0.133333333
ygjU,0.05
ygjV,0.076666667
uxaA,0
uxaC,0
exuT,0.111666667
exuR,0
yqjA,0.07
yqjB,0.065
yqjC,0.075
yqjD,0.106666667
yqjE,0.11
B3100,0.115
yqjF,0.081666667
yqjG,0.07
yhaH,0.106666667
yhaI,0.098333333
yhaJ,0.108333333
yhaK,0.248333333
yhaL,0.098333333
yhaM,0.111666667
yhaN,0.123333333
yhaO,0
yhaP,0.145
yhaQ,0.1
yhaR,0.106666667
tdcE,0.113333333
tdcC,0.121666667
tdcB,0.1
tdcR,0.09
yhaB,0.123333333
yhaC,0.093333333
B3122,0.098333333
yhaD,0.083333333
yhaE,0.093333333
yhaF,0.083333333
yhaU,0.18
yhaG,0.188333333
sohA,0.065
yhaV,0.066666667
agaR,0.07
agaZ,0.073333333
